-8.15999984741211,8.38000011444092,-18.1299991607666,1036.602
-8.39999961853027,8.85999965667725,-18.3700008392334,1043.414
-8.39999961853027,8.85999965667725,-18.3700008392334,1044.872
-8.39999961853027,8.85999965667725,-18.3700008392334,1046.422
-8.39999961853027,8.85999965667725,-18.3700008392334,1049.51
-8.39999961853027,9.10000038146973,-18.8500003814697,1051.065
-8.39999961853027,9.10000038146973,-18.8500003814697,1052.268
-8.39999961853027,9.10000038146973,-18.8500003814697,1053.463
-8.39999961853027,9.10000038146973,-18.8500003814697,1054.671
-8.39999961853027,9.10000038146973,-18.8500003814697,1055.851
-8.39999961853027,9.10000038146973,-18.8500003814697,1057.046
-8.39999961853027,9.10000038146973,-18.8500003814697,1058.223
-8.39999961853027,9.10000038146973,-18.8500003814697,1059.399
-8.39999961853027,9.10000038146973,-18.8500003814697,1060.575
-8.39999961853027,9.10000038146973,-18.8500003814697,1061.761
-8.39999961853027,9.10000038146973,-18.8500003814697,1062.938
-8.39999961853027,9.10000038146973,-18.8500003814697,1064.114
-8.39999961853027,9.10000038146973,-18.8500003814697,1065.295
-8.39999961853027,9.57999992370605,-19.5699996948242,1066.473
-8.39999961853027,9.57999992370605,-19.5699996948242,1067.652
-8.39999961853027,9.57999992370605,-19.5699996948242,1068.828
-8.39999961853027,9.57999992370605,-19.5699996948242,1070.006
-8.39999961853027,9.57999992370605,-19.5699996948242,1071.182
-8.39999961853027,9.57999992370605,-19.5699996948242,1072.357
-8.39999961853027,9.57999992370605,-19.5699996948242,1073.534
-8.39999961853027,9.57999992370605,-19.5699996948242,1074.71
-8.39999961853027,9.57999992370605,-19.5699996948242,1075.884
-8.39999961853027,9.57999992370605,-19.5699996948242,1077.056
-8.39999961853027,9.57999992370605,-19.5699996948242,1078.231
-8.39999961853027,9.57999992370605,-19.5699996948242,1079.407
-8.39999961853027,9.57999992370605,-19.5699996948242,1080.599
-8.88000011444092,10.0600004196167,-20.2900009155273,1081.78
-8.88000011444092,10.0600004196167,-20.2900009155273,1082.952
-8.88000011444092,10.0600004196167,-20.2900009155273,1084.127
-8.88000011444092,10.0600004196167,-20.2900009155273,1085.306
-8.88000011444092,10.0600004196167,-20.2900009155273,1086.482
-8.88000011444092,10.0600004196167,-20.2900009155273,1087.656
-8.88000011444092,10.0600004196167,-20.2900009155273,1088.831
-8.88000011444092,10.0600004196167,-20.2900009155273,1090.006
-8.88000011444092,10.0600004196167,-20.2900009155273,1091.18
-8.88000011444092,10.0600004196167,-20.2900009155273,1092.355
-8.88000011444092,10.0600004196167,-20.2900009155273,1093.554
-8.88000011444092,10.0600004196167,-20.2900009155273,1094.729
-8.88000011444092,10.0600004196167,-20.2900009155273,1095.903
-8.88000011444092,10.0600004196167,-20.2900009155273,1097.077
-9.35999965667725,10.3000001907349,-20.7700004577637,1098.254
-9.35999965667725,10.3000001907349,-20.7700004577637,1099.457
-9.35999965667725,10.3000001907349,-20.7700004577637,1100.631
-9.35999965667725,10.3000001907349,-20.7700004577637,1101.808
-9.35999965667725,10.3000001907349,-20.7700004577637,1102.981
-9.35999965667725,10.3000001907349,-20.7700004577637,1104.156
-9.35999965667725,10.3000001907349,-20.7700004577637,1105.331
-9.35999965667725,10.3000001907349,-20.7700004577637,1106.52
-9.35999965667725,10.3000001907349,-20.7700004577637,1107.695
-9.35999965667725,10.3000001907349,-20.7700004577637,1108.868
-9.35999965667725,10.3000001907349,-20.7700004577637,1110.043
-9.35999965667725,10.3000001907349,-20.7700004577637,1111.214
-9.35999965667725,10.3000001907349,-20.7700004577637,1112.387
-9.35999965667725,10.3000001907349,-20.7700004577637,1113.578
-9.35999965667725,11.0200004577637,-21.4899997711182,1114.75
-9.35999965667725,11.0200004577637,-21.4899997711182,1115.922
-9.35999965667725,11.0200004577637,-21.4899997711182,1117.097
-9.35999965667725,11.0200004577637,-21.4899997711182,1118.271
-9.35999965667725,11.0200004577637,-21.4899997711182,1119.479
-9.35999965667725,11.0200004577637,-21.4899997711182,1120.652
-9.35999965667725,11.0200004577637,-21.4899997711182,1121.827
-9.35999965667725,11.0200004577637,-21.4899997711182,1123.036
-9.35999965667725,11.0200004577637,-21.4899997711182,1124.229
-9.35999965667725,11.0200004577637,-21.4899997711182,1125.434
-9.35999965667725,11.0200004577637,-21.4899997711182,1126.646
-9.35999965667725,11.0200004577637,-21.4899997711182,1127.836
-9.35999965667725,11.0200004577637,-21.4899997711182,1129.014
-9.84000015258789,11.0200004577637,-22.2099990844727,1130.192
-9.84000015258789,11.0200004577637,-22.2099990844727,1131.423
-9.84000015258789,11.0200004577637,-22.2099990844727,1132.598
-9.84000015258789,11.0200004577637,-22.2099990844727,1133.786
-9.84000015258789,11.0200004577637,-22.2099990844727,1134.961
-9.84000015258789,11.0200004577637,-22.2099990844727,1136.143
