-11.039999961853,0,0,30.627
-11.039999961853,0,0,37.785
-11.039999961853,0,0,39.253
-11.039999961853,0,0,40.8
-10.8000001907349,0,0,43.904
-10.8000001907349,0,0,45.458
-10.8000001907349,0,0,46.654
-10.8000001907349,0,0,47.838
-10.8000001907349,0,0,49.034
-10.8000001907349,0,0,50.219
-10.8000001907349,0,0,51.439
-10.8000001907349,0,0,52.625
-10.8000001907349,0,0,53.806
-10.8000001907349,0,0,54.985
-10.8000001907349,0,0,56.162
-10.8000001907349,0,0,57.366
-11.039999961853,0,0,58.543
-11.039999961853,0,0,59.721
-11.039999961853,0,0,60.896
-11.039999961853,0,0,62.072
-11.039999961853,0,0,63.247
-11.039999961853,0,0,64.422
-11.039999961853,0,0,65.603
-11.039999961853,0,0,66.776
-11.039999961853,0,0,67.952
-11.039999961853,0,0,69.127
-11.039999961853,0,0,70.302
-11.039999961853,0,0,71.478
-11.039999961853,0,0,72.652
-9.35999965667725,0,0,73.828
-9.35999965667725,0,0,75.025
-9.35999965667725,0,0,76.2
-9.35999965667725,0,0,77.386
-9.35999965667725,0,0,78.566
-9.35999965667725,0,0,79.741
-9.35999965667725,0,0,80.915
-9.35999965667725,0,0,82.091
-9.35999965667725,0,0,83.265
-9.35999965667725,0,0,84.439
-9.35999965667725,0,0,85.614
-9.35999965667725,0,0,86.788
-9.35999965667725,0,0,87.962
-9.35999965667725,0,0,89.135
-7.92000007629395,0,0,90.309
-7.92000007629395,0,0,91.485
-7.92000007629395,0,0,92.659
-7.92000007629395,0,0,93.841
-7.92000007629395,0,0,95.02
-7.92000007629395,0,0,96.193
-7.92000007629395,0,0,97.379
-7.92000007629395,0,0,98.57
-7.92000007629395,0,0,99.744
-7.92000007629395,0,0,100.918
-7.92000007629395,0,0,102.092
-7.92000007629395,0,0,103.266
-7.92000007629395,0,0,104.454
-5.03999996185303,0,0,105.631
-5.03999996185303,0,0,106.808
-5.03999996185303,0,0,107.981
-5.03999996185303,0,0,109.155
-5.03999996185303,0,0,110.33
-5.03999996185303,0,0,111.514
-5.03999996185303,0,0,112.688
-5.03999996185303,0,0,113.863
-5.03999996185303,0,0,115.038
-5.03999996185303,0,0,116.21
-5.03999996185303,0,0,117.442
-5.03999996185303,0,0,118.636
-5.03999996185303,0,0,119.848
-5.03999996185303,0,0,121.038
-1.91999995708466,0,0,122.245
-1.91999995708466,0,0,123.423
-1.91999995708466,0,0,124.597
-1.91999995708466,0,0,125.782
-1.91999995708466,0,0,126.955
-1.91999995708466,0,0,128.126
-1.91999995708466,0,0,129.3
-1.91999995708466,0,0,130.476
-1.91999995708466,0,0,131.655
-1.91999995708466,0,0,132.829
-1.91999995708466,0,0,134.003
-1.91999995708466,0,0,135.178
-1.91999995708466,0,0,136.35
