0,0,0,30.594
-11.039999961853,0,0,37.109
-11.039999961853,0,0,38.573
-10.8000001907349,0,0,40.113
-10.8000001907349,0,0,43.2
-10.8000001907349,0,0,44.723
-10.8000001907349,0,0,45.915
-10.8000001907349,0,0,47.095
-10.8000001907349,0,0,48.27
-10.8000001907349,0,0,49.447
-10.8000001907349,0,0,50.624
-10.8000001907349,0,0,51.8
-10.8000001907349,0,0,53.001
-10.8000001907349,0,0,54.175
-10.8000001907349,0,0,55.349
-10.8000001907349,0,0,56.527
-10.8000001907349,0,0,57.7
-10.8000001907349,0,0,58.876
-10.8000001907349,0,0,60.05
-10.8000001907349,0,0,61.223
-10.8000001907349,0,0,62.421
-10.8000001907349,0,0,63.595
-10.8000001907349,0,0,64.77
-10.8000001907349,0,0,65.944
-10.8000001907349,0,0,67.119
-10.8000001907349,0,0,68.293
-10.8000001907349,0,0,69.466
-9.60000038146973,0,0,70.649
-9.60000038146973,0,0,71.823
-9.60000038146973,0,0,73.003
-9.60000038146973,0,0,74.177
-9.60000038146973,0,0,75.372
-9.60000038146973,0,0,76.555
-9.60000038146973,0,0,77.748
-9.60000038146973,0,0,78.951
-9.60000038146973,0,0,80.124
-9.60000038146973,0,0,81.294
-9.60000038146973,0,0,82.472
-9.60000038146973,0,0,83.644
-9.60000038146973,0,0,84.816
-9.60000038146973,0,0,86.01
-7.92000007629395,0,0,87.21
-7.92000007629395,0,0,88.382
-7.92000007629395,0,0,89.553
-7.92000007629395,0,0,90.735
-7.92000007629395,0,0,91.91
-7.92000007629395,0,0,93.082
-7.92000007629395,0,0,94.282
-7.92000007629395,0,0,95.457
-7.92000007629395,0,0,96.651
-7.92000007629395,0,0,97.822
-7.92000007629395,0,0,99.001
-7.92000007629395,0,0,100.175
-7.92000007629395,0,0,101.363
-7.92000007629395,0,0,102.55
-5.28000020980835,0,0,103.726
-5.28000020980835,0,0,104.898
-5.28000020980835,0,0,106.072
-5.28000020980835,0,0,107.248
-5.28000020980835,0,0,108.421
-5.28000020980835,0,0,109.592
-5.28000020980835,0,0,110.787
-5.28000020980835,0,0,111.983
-5.28000020980835,0,0,113.156
-5.28000020980835,0,0,114.342
-5.28000020980835,0,0,115.514
-5.28000020980835,0,0,116.723
-5.28000020980835,0,0,117.916
-2.40000009536743,0,0,119.13
-2.40000009536743,0,0,120.354
-2.40000009536743,0,0,121.547
-2.40000009536743,0,0,122.726
-2.40000009536743,0,0,123.9
-2.40000009536743,0,0,125.093
-2.40000009536743,0,0,126.306
-2.40000009536743,0,0,127.482
-2.40000009536743,0,0,128.657
-2.40000009536743,0,0,129.832
-2.40000009536743,0,0,131.014
-2.40000009536743,0,0,132.192
-2.40000009536743,0,0,133.365
-2.40000009536743,0,0,134.548
0.959999978542328,0,0,135.728
0.959999978542328,0,0,136.901
0.959999978542328,0,0,138.074
0.959999978542328,0,0,139.248
0.959999978542328,0,0,140.426
0.959999978542328,0,0,141.598
0.959999978542328,0,0,142.774
0.959999978542328,0,0,143.944
0.959999978542328,0,0,145.117
0.959999978542328,0,0,146.32
0.959999978542328,0,0,147.494
0.959999978542328,0,0,148.666
